,x,ukf_x,y,ukf_y,rmse,ukf_rmse,past_temporal_horizon,future_temporal_horizon
0,0.37613177,0.1859704757054117,0.6222905,0.12835069872916505,0.49921113,0.15716058721728837,0.5,0.2
1,0.3792449,0.1859704757054117,0.65853757,0.12835069872916505,0.5188912,0.15716058721728837,0.5,0.3
2,0.37783277,0.1859704757054117,0.6297351,0.12835069872916505,0.50378394,0.15716058721728837,0.5,0.4
3,0.37924135,0.1859704757054117,0.64848995,0.12835069872916505,0.51386565,0.15716058721728837,0.5,0.5
4,0.28342906,0.1859704757054117,0.30959943,0.12835069872916505,0.29651424,0.15716058721728837,1.0,0.2
5,0.28200337,0.1859704757054117,0.304314,0.12835069872916505,0.29315868,0.15716058721728837,1.0,0.3
6,0.29012433,0.1859704757054117,0.3090569,0.12835069872916505,0.29959062,0.15716058721728837,1.0,0.4
7,0.28399748,0.1859704757054117,0.3192012,0.12835069872916505,0.30159932,0.15716058721728837,1.0,0.5
8,0.2241446,0.1859704757054117,0.16427518,0.12835069872916505,0.19420989,0.15716058721728837,2.0,0.2
9,0.23024862,0.1859704757054117,0.16746195,0.12835069872916505,0.19885528,0.15716058721728837,2.0,0.3
10,0.21872881,0.1859704757054117,0.1579597,0.12835069872916505,0.18834426,0.15716058721728837,2.0,0.4
11,0.2254343,0.1859704757054117,0.1551271,0.12835069872916505,0.1902807,0.15716058721728837,2.0,0.5
12,0.20996723,0.1859704757054117,0.13946885,0.12835069872916505,0.17471804,0.15716058721728837,3.0,0.2
13,0.19314437,0.1859704757054117,0.102750674,0.12835069872916505,0.14794752,0.15716058721728837,3.0,0.3
14,0.1922045,0.1859704757054117,0.10427752,0.12835069872916505,0.14824101,0.15716058721728837,3.0,0.4
15,0.1976579,0.1859704757054117,0.1034086,0.12835069872916505,0.15053324,0.15716058721728837,3.0,0.5
16,0.15811566,0.1859704757054117,0.13804257,0.12835069872916505,0.14807911,0.15716058721728837,4.0,0.2
17,0.15115452,0.1859704757054117,0.104925215,0.12835069872916505,0.12803987,0.15716058721728837,4.0,0.3
18,0.1511151,0.1859704757054117,0.101603225,0.12835069872916505,0.12635916,0.15716058721728837,4.0,0.4
19,0.15590845,0.1859704757054117,0.09317223,0.12835069872916505,0.124540344,0.15716058721728837,4.0,0.5
20,0.13064295,0.1859704757054117,0.13944308,0.12835069872916505,0.13504303,0.15716058721728837,5.0,0.2
21,0.13217682,0.1859704757054117,0.11380293,0.12835069872916505,0.12298988,0.15716058721728837,5.0,0.3
22,0.12840036,0.1859704757054117,0.081972614,0.12835069872916505,0.105186485,0.15716058721728837,5.0,0.4
23,0.13241684,0.1859704757054117,0.096867144,0.12835069872916505,0.114641994,0.15716058721728837,5.0,0.5
