,x,ukf_x,y,ukf_y,rmse,ukf_rmse,past_temporal_horizon,future_temporal_horizon
0,0.25588393,0.13582922206760945,0.4600728,0.10307658689011891,0.35797834,0.11945290447886417,0.5,0.2
1,0.2585772,0.13582922206760945,0.46755767,0.10307658689011891,0.36306745,0.11945290447886417,0.5,0.3
2,0.2530208,0.13582922206760945,0.4607354,0.10307658689011891,0.3568781,0.11945290447886417,0.5,0.4
3,0.26942337,0.13582922206760945,0.45678535,0.10307658689011891,0.36310434,0.11945290447886417,0.5,0.5
4,0.18745509,0.13582922206760945,0.24369054,0.10307658689011891,0.2155728,0.11945290447886417,1.0,0.2
5,0.18140212,0.13582922206760945,0.2208995,0.10307658689011891,0.2011508,0.11945290447886417,1.0,0.3
6,0.19359662,0.13582922206760945,0.23545282,0.10307658689011891,0.21452472,0.11945290447886417,1.0,0.4
7,0.18949382,0.13582922206760945,0.24858615,0.10307658689011891,0.21903998,0.11945290447886417,1.0,0.5
8,0.15301296,0.13582922206760945,0.11869291,0.10307658689011891,0.13585293,0.11945290447886417,2.0,0.2
9,0.14702861,0.13582922206760945,0.1223097,0.10307658689011891,0.13466915,0.11945290447886417,2.0,0.3
10,0.15321042,0.13582922206760945,0.112964235,0.10307658689011891,0.13308732,0.11945290447886417,2.0,0.4
11,0.15682258,0.13582922206760945,0.1315457,0.10307658689011891,0.14418414,0.11945290447886417,2.0,0.5
12,0.13777423,0.13582922206760945,0.08815604,0.10307658689011891,0.11296514,0.11945290447886417,3.0,0.2
13,0.13100258,0.13582922206760945,0.09859807,0.10307658689011891,0.11480032,0.11945290447886417,3.0,0.3
14,0.1439564,0.13582922206760945,0.08061676,0.10307658689011891,0.112286575,0.11945290447886417,3.0,0.4
15,0.13128223,0.13582922206760945,0.07810469,0.10307658689011891,0.10469346,0.11945290447886417,3.0,0.5
16,0.1031664,0.13582922206760945,0.094181426,0.10307658689011891,0.09867391,0.11945290447886417,4.0,0.2
17,0.09644531,0.13582922206760945,0.07929477,0.10307658689011891,0.08787004,0.11945290447886417,4.0,0.3
18,0.105638094,0.13582922206760945,0.08774725,0.10307658689011891,0.096692674,0.11945290447886417,4.0,0.4
19,0.10724226,0.13582922206760945,0.07395612,0.10307658689011891,0.09059919,0.11945290447886417,4.0,0.5
20,0.08624657,0.13582922206760945,0.09471173,0.10307658689011891,0.09047915,0.11945290447886417,5.0,0.2
21,0.08665541,0.13582922206760945,0.07552421,0.10307658689011891,0.08108981,0.11945290447886417,5.0,0.3
22,0.09806587,0.13582922206760945,0.06105121,0.10307658689011891,0.07955854,0.11945290447886417,5.0,0.4
23,0.089464225,0.13582922206760945,0.058833003,0.10307658689011891,0.07414861,0.11945290447886417,5.0,0.5
