,x,ukf_x,y,ukf_y,rmse,ukf_rmse,past_temporal_horizon,future_temporal_horizon
0,0.37465325,0.1856713696346376,0.63506454,0.12768872275657722,0.5048589,0.1566800461956074,0.5,0.2
1,0.37610602,0.1856713696346376,0.6444701,0.12768872275657722,0.51028806,0.1566800461956074,0.5,0.3
2,0.37388235,0.1856713696346376,0.6277059,0.12768872275657722,0.5007941,0.1566800461956074,0.5,0.4
3,0.38053584,0.1856713696346376,0.6381976,0.12768872275657722,0.50936675,0.1566800461956074,0.5,0.5
4,0.28881097,0.1856713696346376,0.30882135,0.12768872275657722,0.29881614,0.1566800461956074,1.0,0.2
5,0.27963996,0.1856713696346376,0.30758566,0.12768872275657722,0.2936128,0.1566800461956074,1.0,0.3
6,0.29119077,0.1856713696346376,0.32761982,0.12768872275657722,0.3094053,0.1566800461956074,1.0,0.4
7,0.2799326,0.1856713696346376,0.3290216,0.12768872275657722,0.3044771,0.1566800461956074,1.0,0.5
8,0.23605074,0.1856713696346376,0.15514989,0.12768872275657722,0.19560032,0.1566800461956074,2.0,0.2
9,0.22469594,0.1856713696346376,0.16974755,0.12768872275657722,0.19722174,0.1566800461956074,2.0,0.3
10,0.22938347,0.1856713696346376,0.14979023,0.12768872275657722,0.18958685,0.1566800461956074,2.0,0.4
11,0.22638725,0.1856713696346376,0.15235479,0.12768872275657722,0.18937102,0.1566800461956074,2.0,0.5
12,0.19648288,0.1856713696346376,0.10163917,0.12768872275657722,0.14906102,0.1566800461956074,3.0,0.2
13,0.19180839,0.1856713696346376,0.1056537,0.12768872275657722,0.14873105,0.1566800461956074,3.0,0.3
14,0.1993921,0.1856713696346376,0.10597281,0.12768872275657722,0.15268245,0.1566800461956074,3.0,0.4
15,0.19824193,0.1856713696346376,0.095227376,0.12768872275657722,0.14673465,0.1566800461956074,3.0,0.5
16,0.15206356,0.1856713696346376,0.13551837,0.12768872275657722,0.14379096,0.1566800461956074,4.0,0.2
17,0.14839272,0.1856713696346376,0.09950701,0.12768872275657722,0.12394987,0.1566800461956074,4.0,0.3
18,0.15078995,0.1856713696346376,0.111555055,0.12768872275657722,0.13117251,0.1566800461956074,4.0,0.4
19,0.14634901,0.1856713696346376,0.08824681,0.12768872275657722,0.11729791,0.1566800461956074,4.0,0.5
20,0.1302729,0.1856713696346376,0.12027643,0.12768872275657722,0.12527466,0.1566800461956074,5.0,0.2
21,0.13034621,0.1856713696346376,0.11068435,0.12768872275657722,0.12051528,0.1566800461956074,5.0,0.3
22,0.13035236,0.1856713696346376,0.09535102,0.12768872275657722,0.112851694,0.1566800461956074,5.0,0.4
23,0.12965389,0.1856713696346376,0.091561854,0.12768872275657722,0.11060787,0.1566800461956074,5.0,0.5
