,x,ukf_x,y,ukf_y,rmse,ukf_rmse,past_temporal_horizon,future_temporal_horizon
0,0.13778433,0.057234232787217364,0.421012,0.08968709711578984,0.27939817,0.07346066495150361,0.5,0.2
1,0.1380046,0.057234232787217364,0.42272222,0.08968709711578984,0.2803634,0.07346066495150361,0.5,0.3
2,0.13769042,0.057234232787217364,0.39977992,0.08968709711578984,0.26873517,0.07346066495150361,0.5,0.4
3,0.1388066,0.057234232787217364,0.39347675,0.08968709711578984,0.26614168,0.07346066495150361,0.5,0.5
4,0.10515928,0.057234232787217364,0.19937241,0.08968709711578984,0.15226585,0.07346066495150361,1.0,0.2
5,0.105085135,0.057234232787217364,0.17957222,0.08968709711578984,0.14232868,0.07346066495150361,1.0,0.3
6,0.105975,0.057234232787217364,0.17420872,0.08968709711578984,0.14009187,0.07346066495150361,1.0,0.4
7,0.10634312,0.057234232787217364,0.16909735,0.08968709711578984,0.13772023,0.07346066495150361,1.0,0.5
8,0.067478284,0.057234232787217364,0.14116576,0.08968709711578984,0.10432202,0.07346066495150361,2.0,0.2
9,0.06793762,0.057234232787217364,0.11876775,0.08968709711578984,0.09335269,0.07346066495150361,2.0,0.3
10,0.07109417,0.057234232787217364,0.10523839,0.08968709711578984,0.08816628,0.07346066495150361,2.0,0.4
11,0.07104894,0.057234232787217364,0.108037494,0.08968709711578984,0.089543216,0.07346066495150361,2.0,0.5
12,0.06242079,0.057234232787217364,0.13127182,0.08968709711578984,0.096846305,0.07346066495150361,3.0,0.2
13,0.06211073,0.057234232787217364,0.1104241,0.08968709711578984,0.08626741,0.07346066495150361,3.0,0.3
14,0.06492859,0.057234232787217364,0.10351437,0.08968709711578984,0.08422148,0.07346066495150361,3.0,0.4
15,0.060774457,0.057234232787217364,0.09266137,0.08968709711578984,0.07671791,0.07346066495150361,3.0,0.5
16,0.05473997,0.057234232787217364,0.13261603,0.08968709711578984,0.093678,0.07346066495150361,4.0,0.2
17,0.056046322,0.057234232787217364,0.111608684,0.08968709711578984,0.0838275,0.07346066495150361,4.0,0.3
18,0.05536167,0.057234232787217364,0.0923505,0.08968709711578984,0.073856086,0.07346066495150361,4.0,0.4
19,0.0531263,0.057234232787217364,0.08725148,0.08968709711578984,0.07018889,0.07346066495150361,4.0,0.5
20,0.0625541,0.057234232787217364,0.14442971,0.08968709711578984,0.1034919,0.07346066495150361,5.0,0.2
21,0.055811383,0.057234232787217364,0.1076414,0.08968709711578984,0.08172639,0.07346066495150361,5.0,0.3
22,0.052154757,0.057234232787217364,0.102281265,0.08968709711578984,0.07721801,0.07346066495150361,5.0,0.4
23,0.054181173,0.057234232787217364,0.09343399,0.08968709711578984,0.07380758,0.07346066495150361,5.0,0.5
