,x,ukf_x,y,ukf_y,rmse,ukf_rmse,past_temporal_horizon,future_temporal_horizon
0,0.100531556,0.040574571228586556,0.33821225,0.06649921860449391,0.2193719,0.053536894916540234,0.5,0.2
1,0.10258681,0.040574571228586556,0.31098258,0.06649921860449391,0.2067847,0.053536894916540234,0.5,0.3
2,0.1014543,0.040574571228586556,0.29762262,0.06649921860449391,0.19953847,0.053536894916540234,0.5,0.4
3,0.10194315,0.040574571228586556,0.29927668,0.06649921860449391,0.20060992,0.053536894916540234,0.5,0.5
4,0.07858695,0.040574571228586556,0.16013005,0.06649921860449391,0.1193585,0.053536894916540234,1.0,0.2
5,0.07753099,0.040574571228586556,0.14011185,0.06649921860449391,0.10882142,0.053536894916540234,1.0,0.3
6,0.07745006,0.040574571228586556,0.12830694,0.06649921860449391,0.102878496,0.053536894916540234,1.0,0.4
7,0.07695582,0.040574571228586556,0.12474353,0.06649921860449391,0.10084967,0.053536894916540234,1.0,0.5
8,0.052014504,0.040574571228586556,0.11641034,0.06649921860449391,0.08421242,0.053536894916540234,2.0,0.2
9,0.048610535,0.040574571228586556,0.078942016,0.06649921860449391,0.06377628,0.053536894916540234,2.0,0.3
10,0.05078709,0.040574571228586556,0.07850412,0.06649921860449391,0.0646456,0.053536894916540234,2.0,0.4
11,0.049949095,0.040574571228586556,0.0734256,0.06649921860449391,0.061687347,0.053536894916540234,2.0,0.5
12,0.041669115,0.040574571228586556,0.08509103,0.06649921860449391,0.06338008,0.053536894916540234,3.0,0.2
13,0.045618817,0.040574571228586556,0.08026433,0.06649921860449391,0.06294157,0.053536894916540234,3.0,0.3
14,0.043785937,0.040574571228586556,0.07681504,0.06649921860449391,0.060300488,0.053536894916540234,3.0,0.4
15,0.046866793,0.040574571228586556,0.06868479,0.06649921860449391,0.057775788,0.053536894916540234,3.0,0.5
16,0.04121985,0.040574571228586556,0.09002296,0.06649921860449391,0.065621406,0.053536894916540234,4.0,0.2
17,0.042598706,0.040574571228586556,0.07586479,0.06649921860449391,0.05923175,0.053536894916540234,4.0,0.3
18,0.04183361,0.040574571228586556,0.06923231,0.06649921860449391,0.05553296,0.053536894916540234,4.0,0.4
19,0.03933969,0.040574571228586556,0.06153379,0.06649921860449391,0.050436743,0.053536894916540234,4.0,0.5
20,0.036916267,0.040574571228586556,0.09780936,0.06649921860449391,0.067362815,0.053536894916540234,5.0,0.2
21,0.041424327,0.040574571228586556,0.07995167,0.06649921860449391,0.060687996,0.053536894916540234,5.0,0.3
22,0.040744483,0.040574571228586556,0.075010315,0.06649921860449391,0.0578774,0.053536894916540234,5.0,0.4
23,0.039098155,0.040574571228586556,0.06432225,0.06649921860449391,0.051710203,0.053536894916540234,5.0,0.5
